institute_short,institute_type,quota,category,closing_rank,round_no,stream
NIT-Calicut,NIT,HS,GEN,376,6,Engineering
NIT-Calicut,NIT,HS,GEN,133,6,Engineering
NIT-Calicut,NIT,HS,GEN-PWD,4,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,1101,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,453,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,173,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,132,6,Engineering
NIT-Calicut,NIT,HS,SC,184,6,Engineering
NIT-Calicut,NIT,HS,SC,117,6,Engineering
NIT-Calicut,NIT,HS,ST,2527,6,Engineering
NIT-Calicut,NIT,OS,GEN,599,6,Engineering
NIT-Calicut,NIT,OS,GEN,504,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,80,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,144,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,165,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,418,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,359,6,Engineering
NIT-Calicut,NIT,OS,SC,137,6,Engineering
NIT-Calicut,NIT,OS,SC,92,6,Engineering
NIT-Calicut,NIT,OS,ST,66,6,Engineering
NIT-Calicut,NIT,OS,ST,35,6,Engineering
NIT-Calicut,NIT,HS,GEN,34636,6,Engineering
NIT-Calicut,NIT,HS,GEN,20341,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,47595,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,12573,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,10899,6,Engineering
NIT-Calicut,NIT,HS,SC,7145,6,Engineering
NIT-Calicut,NIT,HS,SC,7134,6,Engineering
NIT-Calicut,NIT,HS,ST,16983,6,Engineering
NIT-Calicut,NIT,OS,GEN,36408,6,Engineering
NIT-Calicut,NIT,OS,GEN,25363,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,6851,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,12212,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,12932,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,629,6,Engineering
NIT-Calicut,NIT,OS,SC,5979,6,Engineering
NIT-Calicut,NIT,OS,SC,2734,6,Engineering
NIT-Calicut,NIT,OS,ST,289,6,Engineering
NIT-Calicut,NIT,HS,GEN,31527,6,Engineering
NIT-Calicut,NIT,HS,GEN,31435,6,Engineering
NIT-Calicut,NIT,HS,GEN-PWD,1429,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,38353,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,29043,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,9813,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,9083,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL-PWD,1246,6,Engineering
NIT-Calicut,NIT,HS,SC,15339,6,Engineering
NIT-Calicut,NIT,HS,SC,5695,6,Engineering
NIT-Calicut,NIT,HS,ST,21929,6,Engineering
NIT-Calicut,NIT,OS,GEN,24301,6,Engineering
NIT-Calicut,NIT,OS,GEN,29627,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,4105,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,4875,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,8018,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,14023,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,721,6,Engineering
NIT-Calicut,NIT,OS,SC,5438,6,Engineering
NIT-Calicut,NIT,OS,SC,5934,6,Engineering
NIT-Calicut,NIT,OS,ST,1612,6,Engineering
NIT-Calicut,NIT,HS,GEN,36970,6,Engineering
NIT-Calicut,NIT,HS,GEN,32326,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,38317,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,16671,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,12433,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,11056,6,Engineering
NIT-Calicut,NIT,HS,SC,17041,6,Engineering
NIT-Calicut,NIT,HS,SC,5520,6,Engineering
NIT-Calicut,NIT,HS,ST,11849,6,Engineering
NIT-Calicut,NIT,HS,ST,9846,6,Engineering
NIT-Calicut,NIT,OS,GEN,26286,6,Engineering
NIT-Calicut,NIT,OS,GEN,34751,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,723,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,2342,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,4697,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,5862,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS-PWD,148,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,7828,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,11536,6,Engineering
NIT-Calicut,NIT,OS,SC,3370,6,Engineering
NIT-Calicut,NIT,OS,SC,6552,6,Engineering
NIT-Calicut,NIT,OS,SC-PWD,185,6,Engineering
NIT-Calicut,NIT,OS,ST,905,6,Engineering
NIT-Calicut,NIT,OS,ST,1403,6,Engineering
NIT-Calicut,NIT,HS,GEN,9703,6,Engineering
NIT-Calicut,NIT,HS,GEN,12146,6,Engineering
NIT-Calicut,NIT,HS,GEN-PWD,201,6,Engineering
NIT-Calicut,NIT,HS,GEN-PWD,1526,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,9994,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,10875,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,3482,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,3660,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL-PWD,131,6,Engineering
NIT-Calicut,NIT,HS,SC,4460,6,Engineering
NIT-Calicut,NIT,HS,SC,2382,6,Engineering
NIT-Calicut,NIT,HS,ST,9644,6,Engineering
NIT-Calicut,NIT,HS,ST,5780,6,Engineering
NIT-Calicut,NIT,OS,GEN,3682,6,Engineering
NIT-Calicut,NIT,OS,GEN,6481,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,209,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,321,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,627,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,1045,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,1095,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,2372,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,188,6,Engineering
NIT-Calicut,NIT,OS,SC,558,6,Engineering
NIT-Calicut,NIT,OS,SC,1033,6,Engineering
NIT-Calicut,NIT,OS,SC-PWD,38,6,Engineering
NIT-Calicut,NIT,OS,ST,278,6,Engineering
NIT-Calicut,NIT,OS,ST,179,6,Engineering
NIT-Calicut,NIT,OS,ST-PWD,11,6,Engineering
NIT-Calicut,NIT,HS,GEN,23573,6,Engineering
NIT-Calicut,NIT,HS,GEN,23149,6,Engineering
NIT-Calicut,NIT,HS,GEN-PWD,1066,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,42872,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,52047,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,7136,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,9258,6,Engineering
NIT-Calicut,NIT,HS,SC,14423,6,Engineering
NIT-Calicut,NIT,HS,SC,9081,6,Engineering
NIT-Calicut,NIT,HS,ST,35617,6,Engineering
NIT-Calicut,NIT,HS,ST,11057,6,Engineering
NIT-Calicut,NIT,OS,GEN,11805,6,Engineering
NIT-Calicut,NIT,OS,GEN,13866,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,1018,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,2113,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,2291,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,3787,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,7534,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,288,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,871,6,Engineering
NIT-Calicut,NIT,OS,SC,2231,6,Engineering
NIT-Calicut,NIT,OS,SC,3374,6,Engineering
NIT-Calicut,NIT,OS,SC-PWD,68,6,Engineering
NIT-Calicut,NIT,OS,ST,778,6,Engineering
NIT-Calicut,NIT,OS,ST,838,6,Engineering
NIT-Calicut,NIT,HS,GEN,17119,6,Engineering
NIT-Calicut,NIT,HS,GEN,19188,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,36406,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,27490,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,5400,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,5755,6,Engineering
NIT-Calicut,NIT,HS,SC,8577,6,Engineering
NIT-Calicut,NIT,HS,SC,5857,6,Engineering
NIT-Calicut,NIT,HS,SC-PWD,94,6,Engineering
NIT-Calicut,NIT,HS,ST,20348,6,Engineering
NIT-Calicut,NIT,OS,GEN,6864,6,Engineering
NIT-Calicut,NIT,OS,GEN,8539,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,382,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,349,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,1152,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,1365,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS-PWD,82,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,2285,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,3313,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL-PWD,375,6,Engineering
NIT-Calicut,NIT,OS,SC,1509,6,Engineering
NIT-Calicut,NIT,OS,SC,1961,6,Engineering
NIT-Calicut,NIT,OS,ST,467,6,Engineering
NIT-Calicut,NIT,OS,ST,906,6,Engineering
NIT-Calicut,NIT,OS,ST-PWD,59,6,Engineering
NIT-Calicut,NIT,HS,GEN,33719,6,Engineering
NIT-Calicut,NIT,HS,GEN,25371,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,12129,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,20303,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,11864,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,9611,6,Engineering
NIT-Calicut,NIT,HS,SC,12583,6,Engineering
NIT-Calicut,NIT,HS,SC,14911,6,Engineering
NIT-Calicut,NIT,HS,ST,14389,6,Engineering
NIT-Calicut,NIT,OS,GEN,16548,6,Engineering
NIT-Calicut,NIT,OS,GEN,22431,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,3346,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,4774,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,15654,6,Engineering
NIT-Calicut,NIT,OS,SC,3377,6,Engineering
NIT-Calicut,NIT,OS,SC,8786,6,Engineering
NIT-Calicut,NIT,OS,ST,1966,6,Engineering
NIT-Calicut,NIT,HS,GEN,41264,6,Engineering
NIT-Calicut,NIT,HS,GEN,27844,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,13492,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,12832,6,Engineering
NIT-Calicut,NIT,HS,SC,17205,6,Engineering
NIT-Calicut,NIT,HS,SC,20508,6,Engineering
NIT-Calicut,NIT,OS,GEN,31721,6,Engineering
NIT-Calicut,NIT,OS,GEN,34864,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,2677,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,5568,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,10924,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,16325,6,Engineering
NIT-Calicut,NIT,OS,SC,5962,6,Engineering
NIT-Calicut,NIT,OS,SC,7444,6,Engineering
NIT-Calicut,NIT,OS,ST,2361,6,Engineering
NIT-Calicut,NIT,HS,GEN,30715,6,Engineering
NIT-Calicut,NIT,HS,GEN,37015,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,30355,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,9228,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,13723,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL-PWD,499,6,Engineering
NIT-Calicut,NIT,HS,SC,15340,6,Engineering
NIT-Calicut,NIT,HS,SC,13475,6,Engineering
NIT-Calicut,NIT,HS,ST,3909,6,Engineering
NIT-Calicut,NIT,OS,GEN,15509,6,Engineering
NIT-Calicut,NIT,OS,GEN,27867,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,820,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,2404,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,2955,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,5195,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,4598,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,11894,6,Engineering
NIT-Calicut,NIT,OS,SC,2923,6,Engineering
NIT-Calicut,NIT,OS,SC,5616,6,Engineering
NIT-Calicut,NIT,OS,ST,973,6,Engineering
NIT-Calicut,NIT,OS,ST,1591,6,Engineering
NIT-Calicut,NIT,OS,ST-PWD,64,6,Engineering
NIT-Calicut,NIT,HS,GEN,41937,6,Engineering
NIT-Calicut,NIT,HS,GEN,41038,6,Engineering
NIT-Calicut,NIT,HS,GEN-EWS,35996,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,13489,6,Engineering
NIT-Calicut,NIT,HS,OBC-NCL,13235,6,Engineering
NIT-Calicut,NIT,HS,SC,18499,6,Engineering
NIT-Calicut,NIT,HS,SC,21783,6,Engineering
NIT-Calicut,NIT,OS,GEN,31696,6,Engineering
NIT-Calicut,NIT,OS,GEN,38142,6,Engineering
NIT-Calicut,NIT,OS,GEN-PWD,2512,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,5866,6,Engineering
NIT-Calicut,NIT,OS,GEN-EWS,7583,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,11828,6,Engineering
NIT-Calicut,NIT,OS,OBC-NCL,15656,6,Engineering
NIT-Calicut,NIT,OS,SC,7274,6,Engineering
NIT-Calicut,NIT,OS,SC,7404,6,Engineering
NIT-Calicut,NIT,OS,ST,2006,6,Engineering
NIT-Calicut,NIT,OS,ST,2464,6,Engineering
NIT-Delhi,NIT,HS,GEN,12311,6,Engineering
NIT-Delhi,NIT,HS,GEN,14000,6,Engineering
NIT-Delhi,NIT,HS,GEN-PWD,814,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,5596,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,7782,6,Engineering
NIT-Delhi,NIT,HS,SC,4013,6,Engineering
NIT-Delhi,NIT,HS,SC,3513,6,Engineering
NIT-Delhi,NIT,HS,ST,784,6,Engineering
NIT-Delhi,NIT,HS,ST,7943,6,Engineering
NIT-Delhi,NIT,OS,GEN,6983,6,Engineering
NIT-Delhi,NIT,OS,GEN,12468,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,2616,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,4822,6,Engineering
NIT-Delhi,NIT,OS,SC,1161,6,Engineering
NIT-Delhi,NIT,OS,SC,1730,6,Engineering
NIT-Delhi,NIT,OS,ST,411,6,Engineering
NIT-Delhi,NIT,OS,ST,1341,6,Engineering
NIT-Delhi,NIT,HS,GEN,26120,6,Engineering
NIT-Delhi,NIT,HS,GEN,36115,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,11491,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,15296,6,Engineering
NIT-Delhi,NIT,HS,SC,7262,6,Engineering
NIT-Delhi,NIT,HS,SC,9787,6,Engineering
NIT-Delhi,NIT,HS,ST,4278,6,Engineering
NIT-Delhi,NIT,HS,ST,11590,6,Engineering
NIT-Delhi,NIT,OS,GEN,18291,6,Engineering
NIT-Delhi,NIT,OS,GEN,23255,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,6035,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,11950,6,Engineering
NIT-Delhi,NIT,OS,SC,3371,6,Engineering
NIT-Delhi,NIT,OS,ST,348,6,Engineering
NIT-Delhi,NIT,OS,ST,1761,6,Engineering
NIT-Delhi,NIT,OS,ST-PWD,43,6,Engineering
NIT-Delhi,NIT,HS,GEN,18655,6,Engineering
NIT-Delhi,NIT,HS,GEN,20393,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,8480,6,Engineering
NIT-Delhi,NIT,HS,OBC-NCL,13065,6,Engineering
NIT-Delhi,NIT,HS,SC,6796,6,Engineering
NIT-Delhi,NIT,HS,SC,8480,6,Engineering
NIT-Delhi,NIT,HS,ST,3800,6,Engineering
NIT-Delhi,NIT,HS,ST,11903,6,Engineering
NIT-Delhi,NIT,OS,GEN,13102,6,Engineering
NIT-Delhi,NIT,OS,GEN,19466,6,Engineering
NIT-Delhi,NIT,OS,GEN-PWD,492,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,4636,6,Engineering
NIT-Delhi,NIT,OS,OBC-NCL,9524,6,Engineering
NIT-Delhi,NIT,OS,SC,2173,6,Engineering
NIT-Delhi,NIT,OS,SC,4276,6,Engineering
NIT-Delhi,NIT,OS,SC-PWD,238,6,Engineering
NIT-Delhi,NIT,OS,ST,554,6,Engineering
NIT-Durgapur,NIT,HS,GEN,49673,6,Engineering
NIT-Durgapur,NIT,HS,GEN,49190,6,Engineering
NIT-Durgapur,NIT,HS,GEN-PWD,1284,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,14306,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,14925,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,46604,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,54636,6,Engineering
NIT-Durgapur,NIT,HS,SC,7622,6,Engineering
NIT-Durgapur,NIT,HS,SC,2908,6,Engineering
NIT-Durgapur,NIT,HS,ST,14988,6,Engineering
NIT-Durgapur,NIT,OS,GEN,43940,6,Engineering
NIT-Durgapur,NIT,OS,GEN,39069,6,Engineering
NIT-Durgapur,NIT,OS,GEN-PWD,3058,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,7788,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,8780,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,14444,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,19725,6,Engineering
NIT-Durgapur,NIT,OS,SC,8074,6,Engineering
NIT-Durgapur,NIT,OS,SC,10661,6,Engineering
NIT-Durgapur,NIT,OS,ST,3153,6,Engineering
NIT-Durgapur,NIT,HS,GEN,49605,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,14374,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,48193,6,Engineering
NIT-Durgapur,NIT,HS,SC,4753,6,Engineering
NIT-Durgapur,NIT,OS,GEN,34220,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,13788,6,Engineering
NIT-Durgapur,NIT,OS,ST,4746,6,Engineering
NIT-Durgapur,NIT,HS,GEN,38660,6,Engineering
NIT-Durgapur,NIT,HS,GEN,49792,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,11081,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,22782,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,34195,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,59516,6,Engineering
NIT-Durgapur,NIT,HS,SC,5527,6,Engineering
NIT-Durgapur,NIT,HS,SC,5101,6,Engineering
NIT-Durgapur,NIT,HS,ST,9090,6,Engineering
NIT-Durgapur,NIT,OS,GEN,33349,6,Engineering
NIT-Durgapur,NIT,OS,GEN,41380,6,Engineering
NIT-Durgapur,NIT,OS,GEN-PWD,1510,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,5872,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,7604,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,11341,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,16444,6,Engineering
NIT-Durgapur,NIT,OS,SC,6622,6,Engineering
NIT-Durgapur,NIT,OS,SC,7875,6,Engineering
NIT-Durgapur,NIT,OS,ST,2449,6,Engineering
NIT-Durgapur,NIT,OS,ST,2458,6,Engineering
NIT-Durgapur,NIT,HS,GEN,52375,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,44853,6,Engineering
NIT-Durgapur,NIT,HS,SC,5942,6,Engineering
NIT-Durgapur,NIT,OS,GEN,35217,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,7624,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,11766,6,Engineering
NIT-Durgapur,NIT,OS,ST,4670,6,Engineering
NIT-Durgapur,NIT,HS,GEN,47446,6,Engineering
NIT-Durgapur,NIT,HS,GEN,32361,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,11093,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,48267,6,Engineering
NIT-Durgapur,NIT,HS,SC,7828,6,Engineering
NIT-Durgapur,NIT,HS,SC,13427,6,Engineering
NIT-Durgapur,NIT,OS,GEN,45405,6,Engineering
NIT-Durgapur,NIT,OS,GEN,52871,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,8150,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,14375,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,21546,6,Engineering
NIT-Durgapur,NIT,OS,SC,8264,6,Engineering
NIT-Durgapur,NIT,OS,ST,3680,6,Engineering
NIT-Durgapur,NIT,HS,GEN,44157,6,Engineering
NIT-Durgapur,NIT,HS,GEN,57403,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,13066,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,32823,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,42740,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,62382,6,Engineering
NIT-Durgapur,NIT,HS,SC,6106,6,Engineering
NIT-Durgapur,NIT,HS,SC,9274,6,Engineering
NIT-Durgapur,NIT,HS,ST,13106,6,Engineering
NIT-Durgapur,NIT,OS,GEN,34012,6,Engineering
NIT-Durgapur,NIT,OS,GEN,39807,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,5742,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,8223,6,Engineering
NIT-Patna,NIT,HS,GEN-EWS,570,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,9755,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,17691,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL-PWD,433,6,Engineering
NIT-Durgapur,NIT,OS,SC,5037,6,Engineering
NIT-Durgapur,NIT,OS,SC,7636,6,Engineering
NIT-Durgapur,NIT,OS,SC-PWD,93,6,Engineering
NIT-Durgapur,NIT,OS,ST,1040,6,Engineering
NIT-Durgapur,NIT,OS,ST,1978,6,Engineering
NIT-Durgapur,NIT,HS,GEN,16406,6,Engineering
NIT-Durgapur,NIT,HS,GEN,21965,6,Engineering
NIT-Durgapur,NIT,HS,GEN-PWD,1186,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,4856,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,12935,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,14059,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,21260,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL-PWD,857,6,Engineering
NIT-Durgapur,NIT,HS,SC,1987,6,Engineering
NIT-Durgapur,NIT,HS,SC,3902,6,Engineering
NIT-Durgapur,NIT,HS,SC-PWD,140,6,Engineering
NIT-Durgapur,NIT,HS,ST,2423,6,Engineering
NIT-Durgapur,NIT,HS,ST,13137,6,Engineering
NIT-Durgapur,NIT,OS,GEN,8215,6,Engineering
NIT-Durgapur,NIT,OS,GEN,12678,6,Engineering
NIT-Durgapur,NIT,OS,GEN-PWD,276,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,1376,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,2871,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,2691,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,5857,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL-PWD,232,6,Engineering
NIT-Durgapur,NIT,OS,SC,1499,6,Engineering
NIT-Durgapur,NIT,OS,SC,2903,6,Engineering
NIT-Durgapur,NIT,OS,SC-PWD,91,6,Engineering
NIT-Durgapur,NIT,OS,ST,471,6,Engineering
NIT-Durgapur,NIT,OS,ST,975,6,Engineering
NIT-Durgapur,NIT,OS,ST-PWD,69,6,Engineering
NIT-Durgapur,NIT,HS,GEN,29719,6,Engineering
NIT-Durgapur,NIT,HS,GEN,31835,6,Engineering
NIT-Durgapur,NIT,HS,GEN-PWD,986,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,7659,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,7277,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,21401,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,28915,6,Engineering
NIT-Durgapur,NIT,HS,SC,3989,6,Engineering
NIT-Durgapur,NIT,HS,SC,5397,6,Engineering
NIT-Durgapur,NIT,HS,ST,6908,6,Engineering
NIT-Durgapur,NIT,HS,ST,21978,6,Engineering
NIT-Durgapur,NIT,OS,GEN,18653,6,Engineering
NIT-Durgapur,NIT,OS,GEN,29651,6,Engineering
NIT-Durgapur,NIT,OS,GEN-PWD,1029,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,3234,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,5387,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,5839,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,10727,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL-PWD,572,6,Engineering
NIT-Durgapur,NIT,OS,SC,4067,6,Engineering
NIT-Durgapur,NIT,OS,SC,7216,6,Engineering
NIT-Durgapur,NIT,OS,ST,1449,6,Engineering
NIT-Durgapur,NIT,OS,ST,1609,6,Engineering
NIT-Durgapur,NIT,HS,GEN,21644,6,Engineering
NIT-Durgapur,NIT,HS,GEN,26561,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,6603,6,Engineering
NIT-Durgapur,NIT,HS,GEN-EWS,7010,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,18472,6,Engineering
NIT-Durgapur,NIT,HS,OBC-NCL,26993,6,Engineering
NIT-Durgapur,NIT,HS,SC,3301,6,Engineering
NIT-Durgapur,NIT,HS,SC,2814,6,Engineering
NIT-Durgapur,NIT,HS,ST,5783,6,Engineering
NIT-Durgapur,NIT,HS,ST,7150,6,Engineering
NIT-Durgapur,NIT,OS,GEN,13191,6,Engineering
NIT-Durgapur,NIT,OS,GEN,19855,6,Engineering
NIT-Durgapur,NIT,OS,GEN-PWD,579,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,2269,6,Engineering
NIT-Durgapur,NIT,OS,GEN-EWS,3833,6,Engineering
NIT-Durgapur,NIT,OS,OBC-NCL,3951,6,Engineering
